,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.0,0.0,1.2536766981631476e-11,0.0,0.0,9.976180685169118e-06,0.0,0.0,0.0
1,0.0,0.0,1.8072509475701185e-11,0.0,0.0,1.4381269128491318e-05,0.0,0.0,0.0
2,0.0,0.0,2.8021287861147017e-11,0.0,0.0,2.229804790529496e-05,0.0,0.0,0.0
3,0.0,0.0,4.2962874056178363e-11,0.0,0.0,3.418787275591712e-05,0.0,0.0,0.0
4,0.0,0.0,5.959718362384379e-11,0.0,0.0,4.7424688759852455e-05,0.0,0.0,0.0
5,0.0,0.0,7.480541024660963e-11,0.0,0.0,5.952669375938761e-05,0.0,0.0,0.0
6,0.0,0.0,8.333018167171306e-11,0.0,0.0,6.631031350451038e-05,0.0,0.0,0.0
7,0.0,0.0,7.761695354879298e-11,0.0,0.0,6.176399018739445e-05,0.0,0.0,0.0
8,0.0,0.0,5.3809666653745505e-11,0.0,0.0,4.281924980603142e-05,0.0,0.0,0.0
9,0.0,0.0,1.0382511928692915e-11,0.0,0.0,8.261923916933575e-06,0.0,0.0,0.0
10,0.0,0.0,-4.5747429120285425e-11,0.0,0.0,-3.640369318936986e-05,0.0,0.0,0.0
11,0.0,0.0,-9.920910134701068e-11,0.0,0.0,-7.894602508774037e-05,0.0,0.0,0.0
12,0.0,0.0,-1.3202665879291735e-10,0.0,0.0,-0.0001050607230163188,0.0,0.0,0.0
13,0.0,0.0,-1.2904992469042058e-10,0.0,0.0,-0.00010269197537175279,0.0,0.0,0.0
14,0.0,0.0,-8.920129794281884e-11,0.0,0.0,-7.098227692458548e-05,0.0,0.0,0.0
15,0.0,0.0,-3.007176023215084e-11,0.0,0.0,-2.392971920404787e-05,0.0,0.0,0.0
16,0.0,0.0,1.9258698833429844e-11,0.0,0.0,1.5325183885530683e-05,0.0,0.0,0.0
17,0.0,0.0,3.343657909155285e-11,0.0,0.0,2.66072867909259e-05,0.0,0.0,0.0
18,0.0,0.0,7.026702506089518e-12,0.0,0.0,5.591525624141197e-06,0.0,0.0,0.0
19,0.0,0.0,-3.7122146650334446e-11,0.0,0.0,-2.954009139259666e-05,0.0,0.0,0.0
20,0.0,0.0,-6.491840779123411e-11,0.0,0.0,-5.1659073417232933e-05,0.0,0.0,0.0
21,0.0,0.0,-5.678637559424996e-11,0.0,0.0,-4.518797742784499e-05,0.0,0.0,0.0
22,0.0,0.0,-2.1705871539028184e-11,0.0,0.0,-1.7272531005775727e-05,0.0,0.0,0.0
23,0.0,0.0,7.166527280717588e-12,0.0,0.0,5.7027917279139215e-06,0.0,0.0,0.0
24,0.0,0.0,5.340615762452807e-12,0.0,0.0,4.2498155939529126e-06,0.0,0.0,0.0
25,0.0,0.0,-1.9763464281285915e-11,0.0,0.0,-1.5726852937752882e-05,0.0,0.0,0.0
26,0.0,0.0,-3.8738593550577764e-11,0.0,0.0,-3.082638524877475e-05,0.0,0.0,0.0
27,0.0,0.0,-3.1613027301477546e-11,0.0,0.0,-2.515618841977412e-05,0.0,0.0,0.0
28,0.0,0.0,-8.447456629602855e-12,0.0,0.0,-6.722096198367793e-06,0.0,0.0,0.0
29,0.0,0.0,3.116743321180186e-12,0.0,0.0,2.4801605204072555e-06,0.0,0.0,0.0
30,0.0,0.0,-7.889635200788094e-12,0.0,0.0,-6.278207644638683e-06,0.0,0.0,0.0
31,0.0,0.0,-2.2600594447457393e-11,0.0,0.0,-1.798451021147747e-05,0.0,0.0,0.0
32,0.0,0.0,-2.0592196756332342e-11,0.0,0.0,-1.638632000153767e-05,0.0,0.0,0.0
33,0.0,0.0,-5.9726215524301736e-12,0.0,0.0,-4.752736639237169e-06,0.0,0.0,0.0
34,0.0,0.0,5.921975593344188e-13,0.0,0.0,4.7124349219319217e-07,0.0,0.0,0.0
