,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.0,0.0,1.1763076775327791e-10,0.0,0.0,9.360513719057343e-05,0.0,0.0,0.0
1,0.0,0.0,4.246827136446927e-11,0.0,0.0,3.3794290756100866e-05,0.0,0.0,0.0
2,0.0,0.0,-4.2983526113358204e-11,0.0,0.0,-3.420430671008157e-05,0.0,0.0,0.0
3,0.0,0.0,-6.171781905525826e-11,0.0,0.0,-4.9112192584575315e-05,0.0,0.0,0.0
4,0.0,0.0,1.58599345863981e-11,0.0,0.0,1.2620604125504785e-05,0.0,0.0,0.0
5,0.0,0.0,1.524893359055783e-10,0.0,0.0,0.00012134397726179371,0.0,0.0,0.0
6,0.0,0.0,2.7281015646338014e-10,0.0,0.0,0.000217089734348222,0.0,0.0,0.0
7,0.0,0.0,3.119152839617965e-10,0.0,0.0,0.0002482077903998635,0.0,0.0,0.0
8,0.0,0.0,2.4930852214994505e-10,0.0,0.0,0.00019838821818770645,0.0,0.0,0.0
9,0.0,0.0,1.1201367025647719e-10,0.0,0.0,8.913531019000788e-05,0.0,0.0,0.0
10,0.0,0.0,-4.735341320922623e-11,0.0,0.0,-3.7681661223094555e-05,0.0,0.0,0.0
11,0.0,0.0,-1.7929411674331515e-10,0.0,0.0,-0.00014267398501063537,0.0,0.0,0.0
12,0.0,0.0,-2.561613344151844e-10,0.0,0.0,-0.000203841369981924,0.0,0.0,0.0
13,0.0,0.0,-2.752835744656356e-10,0.0,0.0,-0.000219057966264521,0.0,0.0,0.0
14,0.0,0.0,-2.5110847604876447e-10,0.0,0.0,-0.00019982053844586444,0.0,0.0,0.0
15,0.0,0.0,-2.0403952784343814e-10,0.0,0.0,-0.00016236524134692333,0.0,0.0,0.0
16,0.0,0.0,-1.5170733073341166e-10,0.0,0.0,-0.0001207216936295222,0.0,0.0,0.0
17,0.0,0.0,-1.0508883903074079e-10,0.0,0.0,-8.362484903016766e-05,0.0,0.0,0.0
18,0.0,0.0,-6.868052015403148e-11,0.0,0.0,-5.4652788841964465e-05,0.0,0.0,0.0
19,0.0,0.0,-4.256339738220265e-11,0.0,0.0,-3.38699876516529e-05,0.0,0.0,0.0
20,0.0,0.0,-2.4745074070329182e-11,0.0,0.0,-1.9690988143529474e-05,0.0,0.0,0.0
21,0.0,0.0,-1.2869729041993737e-11,0.0,0.0,-1.0241136529075842e-05,0.0,0.0,0.0
22,0.0,0.0,-5.013936459722475e-12,0.0,0.0,-3.989859278667013e-06,0.0,0.0,0.0
23,0.0,0.0,1.1710605262418433e-13,0.0,0.0,9.318759310255224e-08,0.0,0.0,0.0
24,0.0,0.0,3.3014229016548765e-12,0.0,0.0,2.6271200089561117e-06,0.0,0.0,0.0
25,0.0,0.0,5.028723550239951e-12,0.0,0.0,4.001626162986266e-06,0.0,0.0,0.0
26,0.0,0.0,5.650842495506526e-12,0.0,0.0,4.496679713454229e-06,0.0,0.0,0.0
27,0.0,0.0,5.469070640502208e-12,0.0,0.0,4.352034058664732e-06,0.0,0.0,0.0
28,0.0,0.0,4.769060771066501e-12,0.0,0.0,3.79499850483142e-06,0.0,0.0,0.0
29,0.0,0.0,3.799850337347724e-12,0.0,0.0,3.023745563551071e-06,0.0,0.0,0.0
30,0.0,0.0,2.7675739586396817e-12,0.0,0.0,2.202307653273876e-06,0.0,0.0,0.0
31,0.0,0.0,1.8201794957977954e-12,0.0,0.0,1.4484148549721053e-06,0.0,0.0,0.0
32,0.0,0.0,1.0438217482688569e-12,0.0,0.0,8.306251826405157e-07,0.0,0.0,0.0
33,0.0,0.0,4.769349939134614e-13,0.0,0.0,3.795228611437063e-07,0.0,0.0,0.0
34,0.0,0.0,1.1460353535076233e-13,0.0,0.0,9.119620532897446e-08,0.0,0.0,0.0
35,0.0,0.0,-7.013863459763696e-14,0.0,0.0,-5.581308903501871e-08,0.0,0.0,0.0
36,0.0,0.0,-1.185921805895291e-13,0.0,0.0,-9.437018516359036e-08,0.0,0.0,0.0
37,0.0,0.0,-7.473451640309787e-14,0.0,0.0,-5.947027970994603e-08,0.0,0.0,0.0
38,0.0,0.0,2.2240481680414237e-14,0.0,0.0,1.7697949087997834e-08,0.0,0.0,0.0
39,0.0,0.0,1.3834394711329827e-13,0.0,0.0,1.1008772956567617e-07,0.0,0.0,0.0
40,0.0,0.0,2.5058292121494107e-13,0.0,0.0,1.9940232615956544e-07,0.0,0.0,0.0
41,0.0,0.0,3.415202013507429e-13,0.0,0.0,2.7176601761062405e-07,0.0,0.0,0.0
42,0.0,0.0,4.0326697953175284e-13,0.0,0.0,3.2090125453122367e-07,0.0,0.0,0.0
43,0.0,0.0,4.312067495200557e-13,0.0,0.0,3.431344342747545e-07,0.0,0.0,0.0
44,0.0,0.0,4.2654212542615183e-13,0.0,0.0,3.39422541658631e-07,0.0,0.0,0.0
45,0.0,0.0,3.916223953229536e-13,0.0,0.0,3.1163503172905664e-07,0.0,0.0,0.0
46,0.0,0.0,3.3146224047330916e-13,0.0,0.0,2.637623564446586e-07,0.0,0.0,0.0
47,0.0,0.0,2.510968635276103e-13,0.0,0.0,1.998112977373617e-07,0.0,0.0,0.0
48,0.0,0.0,1.5642586640951983e-13,0.0,0.0,1.2447648659514417e-07,0.0,0.0,0.0
49,0.0,0.0,5.308652316459962e-14,0.0,0.0,4.224380558507772e-08,0.0,0.0,0.0
