,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.125508583870368,0.12550858387133124,199.99998562590392,-0.1255087415934383,-0.12550874159440153,79575499.65417247,0.1255087415934383,0.12550874159440153,99.999842475495
1,-1.2075016478657665e+27,4.971868345404183e-16,99.99998749327918,-9.60874094126355e+32,-4.971874593409828e-16,79575375.78941126,-100.00000000001673,4.971874593409828e-16,-2.6718286833615314e-13
2,-1.830889608973163e+26,0.05566919855879817,1.3783756578518904,-1.4569374688447746e+32,-0.05566926851669784,79575299.91876644,-16.54670317431053,0.05566926851669784,-98.62151649106433
3,-2.8920171230986565e+25,-0.001504989610483088,98.78651836300725,-2.301333781421261e+31,0.0015049915017607586,79575165.21130376,99.99264039204479,-0.0015049915017607586,-1.2132045030818428
4,-4.838110108883994e+24,3.813889307329224e-05,100.03023109164394,-3.849944781751767e+30,-3.8138941001355226e-05,79575255.66177878,99.9999953808667,3.8138941001355226e-05,0.030394559156401206
5,-8.701456800867517e+23,1.7312772563417966e-05,100.01381456610379,-6.924217814436183e+29,-1.7312794319887205e-05,79575399.97914293,99.99999904827581,1.7312794319887205e-05,0.0137966743142386
6,-1.6954873249982103e+23,-0.17917534606456906,86.53584143371008,-1.3491905790686578e+29,0.17917557122913416,79575509.93510164,99.08925334005929,-0.17917557122913416,-13.464314636434107
7,-3.56802603869265e+22,2.8782411339496053e-13,100.00018768342635,-2.839270483653346e+28,-2.8782447509534366e-13,79575535.0915284,-100.00000000002315,2.8782447509534366e-13,-4.4651595915386816e-11
8,-8.011685088677231e+21,1.4131469747020757e-14,100.00011274605136,-6.375329313723755e+27,-1.4131487505637161e-14,79575475.45978948,-100.00000000002191,1.4131487505637161e-14,-2.2926386181603006e-12
9,-1.8895494282030104e+21,1.1931724521044639e-05,100.00654772965201,-1.5036162462722994e+27,-1.1931739515303735e-05,79575415.64498541,-99.99999978811638,1.1931739515303735e-05,0.00651015106819931
10,-4.6134562327227616e+20,-0.09838045399582267,105.95999872011907,-3.671175593212826e+26,0.09838057762774316,79575384.54292297,-99.82218550285565,-0.09838057762774316,5.960000226564058
11,-1.1530538223717263e+20,-0.1496140812653106,145.67635745975673,-9.175470269615145e+25,0.14961426928107438,79575313.57673417,-88.95864039105129,-0.14961426928107438,45.676448147282215
12,-2.926762569021656e+19,-0.2517387667159196,143.33732138894732,-2.3289826040421557e+25,0.2517390830688731,79575280.65540022,-90.12103947528391,-0.2517390830688731,43.33745344772554
13,-7.50411203340564e+18,-0.09167413941896145,123.18244363961531,-5.971426097070544e+24,0.091674254623247,79575321.64310752,-97.27570183761291,-0.091674254623247,23.1825241903714
14,-1.9363414419647954e+18,0.05378417667732427,93.14327154382927,-1.5408511717195408e+24,-0.05378424426637051,79575328.43486996,-99.764639876658,0.05378424426637051,-6.856656440418758
15,-5.015231182269271e+17,0.00458625923905643,99.49881921147414,-3.990889559127909e+23,-0.004586265002478071,79575293.08749856,-99.99874455955187,0.004586265002478071,-0.5010643527926706
16,-1.3009794989202891e+17,-0.0002001459496191414,100.01003483363515,-1.0352594546860259e+23,0.000200146201136868,79575342.13710926,-99.9999994908288,-0.000200146201136868,0.010089630194051288
17,-3.3625645468507464e+16,-4.5707714979213605e-07,99.99997995194806,-2.6757737089695276e+22,4.570777241879997e-07,79575347.5046207,-100.00000000002709,-4.570777241879997e-07,2.8003316375691767e-05
18,-8172730042214806.0,-1.3154281466112192e-11,100.00000099487178,-6.503481456718713e+21,1.3154297996723855e-11,79575386.53271344,-100.00000000003313,-1.3154297996723855e-11,8.067800703327193e-10
19,1.1222924256109098e-15,1.2075016478657665e+27,99.99997910954305,-1.1222938359639046e-15,9.60874094126355e+32,79575369.1180207,1.1222938359639046e-15,100.0000000000165,-2.6564547940324598e-14
20,1.814951093435594e-15,-1.0244126869684505e+27,100.00008419597886,-1.8149533742330507e-15,-8.151803472418777e+32,79575452.74095732,1.8149533742330507e-15,-100.00000000001758,3.4747395046097585e-14
21,-2.9242929424643805e+27,-1.5416878966632973e+26,100.00003276842924,-2.327017389182825e+33,-1.2268040907026486e+32,79575411.81728637,-99.86131875001476,-5.264695386303559,-2.5034725760911797e-14
22,4.223190717716107e+26,-2.408206112210258e+25,99.99982981638892,3.360620304229517e+32,-1.9163393032460854e+31,79575250.3174177,99.83781141368976,-5.6931021533508535,-3.720871056252289e-13
23,5.854075034164614e+25,-3.967964428797241e+24,99.99976828237571,4.658402790044016e+31,-3.1575230003081486e+30,79575201.85779329,99.771072547156,-6.762623957742399,-6.362573776281529e-07
24,8.005548992489295e+24,-7.005969475869307e+23,99.99177451059155,6.370446491512723e+30,-5.575027235367524e+29,79575262.71807367,99.56748275729319,-9.290657255542904,-0.008070889330079073
25,1.0652035126811787e+24,-1.338684721128944e+23,99.99999020461755,8.476398041499986e+29,-1.0652635307033223e+29,79575393.28103343,99.20843373797176,-12.557335516039553,-1.9269858719123893e-05
26,1.3337842800004086e+23,-2.766857529824926e+22,100.0002369086262,1.0613639857722462e+29,-2.2017375522809693e+28,79575496.41305827,96.90260968076358,-24.69583440689223,9.783122826812076e-05
