,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.0,0.0,100.0003013409992,-0.12795039963047142,-0.1271084326284378,79575525.53510754,0.12795039963047142,0.1271084326284378,99.99983736057555
1,-1566137418.559258,0.0,100.00019130207106,-1246259892063256.2,-0.004316415014891285,79575537.9651961,-99.99999973588957,0.004316415014891285,0.005847259514829665
2,-49199563.19430456,0.0,100.0002145729328,-39150742195190.48,0.0036354510067766956,79575562.37654048,99.82652917898181,-0.0036354510067766956,-5.88761911652549
3,329110.1184808286,0.0,100.00023611983856,261890646196.02728,-0.0030428010960912855,79575573.60695156,99.99999603281734,0.0030428010960912855,0.02800317263738414
4,308871.3184033504,0.0,100.00037477316091,245785542964.8861,-0.0025372469414122255,79575683.9138294,99.99998482001033,0.0025372469414122255,0.0550414380927671
5,23626.673168063247,0.0,100.00028468317873,18801016211.656563,-0.03168934765166336,79575605.30287646,99.75633732264582,0.03168934765166336,6.976543539289952
6,-450.0224886790135,0.0,100.00024922594632,-358107033.82380086,-0.029750080238618894,79575561.69873461,-97.46684306081843,0.029750080238618894,22.36545592405224
7,-128.65074201439427,0.0,100.00021679557788,-102374242.38468601,-0.07591306608990675,79575500.78250703,-81.83280487319631,0.07591306608990675,57.47509272538551
8,11.554489197296965,0.0,99.99998311390846,9194518.60977703,-0.1273346378393572,79575272.88294317,10.739453051290148,0.1273346378393572,99.4215667450934
9,-162.46079692113761,0.0,99.99958184070644,-129278718.63916644,-0.06461201712882125,79575004.02117245,-87.18984007176638,0.06461201712882125,48.9686390820378
10,-701.4655264679807,0.0,99.99916615422468,-558193799.3630087,-0.01801691035630041,79574709.3391909,-99.1688099728413,0.01801691035630041,12.866499289298574
11,-2624.9579699125984,0.0,99.99918013927217,-2088820330.1751602,-0.00626132328464744,79574729.86572295,-99.93982498117872,0.00626132328464744,3.4686227132671306
12,-9583.093237535242,0.0,99.99962347613358,-7625783309.758296,-0.00325844808933,79575085.16765703,-99.99545206563498,0.00325844808933,0.9537062292941179
13,-34287.63976042693,0.0,100.00013053071177,-27284521501.078552,-0.002573802892903526,79575489.34278537,-99.99963758417857,0.002573802892903526,0.2692144284480408
14,-119961.96127187481,0.0,100.00048196240135,-95460193325.38205,-0.002523366140209655,79575769.18552127,-99.99996828646945,0.002523366140209655,0.07960111660187666
15,-408754.90977864125,0.0,100.0005690920304,-325268296094.41956,-0.0026555993600632824,79575838.57273044,-99.99999655075908,0.0026555993600632824,0.026130362836896424
16,-1346926.4690226668,0.0,100.00040031433753,-1071821933281.6093,-0.0028461833593584817,79575704.28254211,-99.99999937429226,0.0028461833593584817,0.010818544191952315
17,-4236197.28111122,0.0,100.00018788040403,-3370970327122.9146,-0.0030581529104853904,79575535.24181864,-99.99999974715817,0.0030581529104853904,0.006419981412664972
18,-10429900.709291566,0.0,100.00003806785762,-8299633721793.23,-0.003243751348818573,79575416.02874927,-99.99999979183855,0.003243751348818573,0.005577657032055791
19,0.0,1566137418.559258,99.99997565914188,-0.005948366354295019,1246259892063256.2,79575366.37672749,0.005948366354295019,99.99999972730095,-0.0043768395786971835
20,0.0,-1503822041.1128576,100.00013032977749,-0.005976076805189387,-1196672190083898.0,79575489.4480057,0.005976076805189387,-99.99999973738839,0.004099860526398739
21,-5101213568.474668,-62084533.47715308,100.00016168065426,-4059310374620658.0,-49404007000367.29,79575514.39362282,-99.99266279550326,-1.211342352231123,0.00606385791864483
22,1217030597.6390173,-532364.826835156,100.00017685546185,968456792665450.5,-423631364507.0715,79575526.48107225,99.99999042964164,-0.04334033010256168,-0.005973883351004582
23,57632171.71130458,275624.28097970743,100.0002485755937,45861022950591.81,219329084786.9905,79575484.32383782,-12.438125027726585,0.35018950971476437,99.22283211590873
24,1635559.4818404694,26108.32534728371,100.00029564927377,1301502766735.516,20775800510.35403,79575606.88546418,-26.301040115843456,95.44041760772919,14.120268258328538
25,-150665.29653040413,-83.58291453680107,100.0002759717139,-119892490792.91872,-66511426.6339094,79575605.28036124,-99.9999750173755,-0.022890775260252794,0.06687702546793184
26,-23932.416278504563,-136.8868052803463,100.00009844947269,-19044312470.927525,-108928202.76882978,79575463.69665997,-99.99767092018317,-0.5624714370211072,0.3865700729630335
27,-512.7243730960625,174.5826621507928,100.00011461519036,-408002302.67704725,138924798.92842522,79575462.99754407,-95.00576726594167,27.91616627135687,13.949618163937444
28,238.39368225345726,548.4201885269811,99.99977652769829,189702653.5813545,436407389.5536204,79575192.63274777,38.655634716803384,90.95198654316778,15.279988497785006
29,-230.94885337469742,1957.2387842597652,99.99949649598615,-183778429.1195069,1557480213.2709498,79574980.41483746,-11.81940101186059,99.1895730274424,4.661583674502571
30,-1080.787269144938,7075.576607825269,99.99940953994816,-860040623.2183979,5630417280.303309,79574914.59627348,-15.250681510858765,98.82189361465649,1.2845450042602886
31,-4078.39916179762,25103.489229140592,99.99934323448554,-3245401848.88799,19976198290.03157,79574862.75740297,-16.19800730992989,98.67874409201964,0.3605878657825232
32,-15141.437059768916,86984.61995348179,99.99950317254459,-12048856929.826635,69218346765.43068,79574990.28666638,-17.31853055017388,98.48887227586336,0.10265189380903533
33,-55419.40374634541,292898.4713130404,99.99998206694785,-44100204288.12471,233075088280.6202,79575371.44229239,-18.770026510754377,98.22263109025138,0.029094569723965888
