,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.0,0.0,-2.1107751183751203e-25,0.0,0.0,-1.679657442586455e-19,0.0,0.0,0.0
1,0.0,0.0,-8.194748195526059e-25,0.0,0.0,-6.521002487149419e-19,0.0,0.0,0.0
2,0.0,0.0,-3.6678318113630074e-24,0.0,0.0,-2.9186913122482496e-18,0.0,0.0,0.0
3,0.0,0.0,-1.605596884201471e-23,0.0,0.0,-1.277659914059754e-17,0.0,0.0,0.0
4,0.0,0.0,-6.813981458830046e-23,0.0,0.0,-5.4222520302307256e-17,0.0,0.0,0.0
5,0.0,0.0,-2.800078061530797e-22,0.0,0.0,-2.228172918531354e-16,0.0,0.0,0.0
6,0.0,0.0,-1.1131290760990902e-21,0.0,0.0,-8.857767561086763e-16,0.0,0.0,0.0
7,0.0,0.0,-4.276855683417295e-21,0.0,0.0,-3.403324407694379e-15,0.0,0.0,0.0
8,0.0,0.0,-1.586702839684732e-20,0.0,0.0,-1.2626249052533536e-14,0.0,0.0,0.0
9,0.0,0.0,-5.678562705214282e-20,0.0,0.0,-4.518738177257579e-14,0.0,0.0,0.0
10,0.0,0.0,-1.958511521949781e-19,0.0,0.0,-1.5584930983868327e-13,0.0,0.0,0.0
11,0.0,0.0,-6.503197963628964e-19,0.0,0.0,-5.174944865102982e-13,0.0,0.0,0.0
12,0.0,0.0,-2.0768592659669576e-18,0.0,0.0,-1.6526687722050799e-12,0.0,0.0,0.0
13,0.0,0.0,-6.372850665742252e-18,0.0,0.0,-5.071220500005771e-12,0.0,0.0,0.0
14,0.0,0.0,-1.8770669239789904e-17,0.0,0.0,-1.4936832453858136e-11,0.0,0.0,0.0
15,0.0,0.0,-5.3018630479802973e-17,0.0,0.0,-4.218977971926041e-11,0.0,0.0,0.0
16,0.0,0.0,-1.4347634577673242e-16,0.0,0.0,-1.1417185559990485e-10,0.0,0.0,0.0
17,0.0,0.0,-3.7167206059698618e-16,0.0,0.0,-2.9575947591411125e-10,0.0,0.0,0.0
18,0.0,0.0,-9.209271450260045e-16,0.0,0.0,-7.328313280543058e-10,0.0,0.0,0.0
19,0.0,0.0,-2.1811096158965196e-15,0.0,0.0,-1.7356263902985826e-09,0.0,0.0,0.0
20,0.0,0.0,-4.934826296153508e-15,0.0,0.0,-3.9269070608461315e-09,0.0,0.0,0.0
21,0.0,0.0,-1.0661777959476849e-14,0.0,0.0,-8.484150938175375e-09,0.0,0.0,0.0
22,0.0,0.0,-2.199124440909265e-14,0.0,0.0,-1.749961756793164e-08,0.0,0.0,0.0
23,0.0,0.0,-4.330323990431763e-14,0.0,0.0,-3.4458720192506886e-08,0.0,0.0,0.0
24,0.0,0.0,-8.14193861404562e-14,0.0,0.0,-6.47897905897779e-08,0.0,0.0,0.0
25,0.0,0.0,-1.4623907943419908e-13,0.0,0.0,-1.1637031156484923e-07,0.0,0.0,0.0
26,0.0,0.0,-2.5108791455734177e-13,0.0,0.0,-1.998041765597506e-07,0.0,0.0,0.0
27,0.0,0.0,-4.1249419467882395e-13,0.0,0.0,-3.2824384657772047e-07,0.0,0.0,0.0
28,0.0,0.0,-6.491399400432142e-13,0.0,0.0,-5.165556112927135e-07,0.0,0.0,0.0
29,0.0,0.0,-9.798689414507185e-13,0.0,0.0,-7.797344899223492e-07,0.0,0.0,0.0
30,0.0,0.0,-1.420858861500783e-12,0.0,0.0,-1.1306539198841248e-06,0.0,0.0,0.0
31,0.0,0.0,-1.982316689777349e-12,0.0,0.0,-1.5774361525120748e-06,0.0,0.0,0.0
32,0.0,0.0,-2.665254472323861e-12,0.0,0.0,-2.120886527349154e-06,0.0,0.0,0.0
33,0.0,0.0,-3.4589747421221092e-12,0.0,0.0,-2.752492493751032e-06,0.0,0.0,0.0
34,0.0,0.0,-4.339812985698256e-12,0.0,0.0,-3.4534229238370105e-06,0.0,0.0,0.0
35,0.0,0.0,-5.27146900841954e-12,0.0,0.0,-4.194791797703089e-06,0.0,0.0,0.0
36,0.0,0.0,-6.206970873867959e-12,0.0,0.0,-4.939221015754302e-06,0.0,0.0,0.0
37,0.0,0.0,-7.092030040564977e-12,0.0,0.0,-5.643510261695574e-06,0.0,0.0,0.0
38,0.0,0.0,-7.869330025147902e-12,0.0,0.0,-6.262049722797474e-06,0.0,0.0,0.0
39,0.0,0.0,-8.483181696570848e-12,0.0,0.0,-6.750524558214048e-06,0.0,0.0,0.0
40,0.0,0.0,-8.883982149167878e-12,0.0,0.0,-7.069463064422544e-06,0.0,0.0,0.0
41,0.0,0.0,-9.032010184520437e-12,0.0,0.0,-7.187256944560176e-06,0.0,0.0,0.0
42,0.0,0.0,-8.900243479517502e-12,0.0,0.0,-7.082403080774986e-06,0.0,0.0,0.0
43,0.0,0.0,-8.47605107353954e-12,0.0,0.0,-6.7448503374311e-06,0.0,0.0,0.0
44,0.0,0.0,-7.761766775535162e-12,0.0,0.0,-6.176455852001848e-06,0.0,0.0,0.0
45,0.0,0.0,-6.774262979621439e-12,0.0,0.0,-5.390645897189747e-06,0.0,0.0,0.0
46,0.0,0.0,-5.5437113787375425e-12,0.0,0.0,-4.4114297140359386e-06,0.0,0.0,0.0
47,0.0,0.0,-4.111739162270568e-12,0.0,0.0,-3.271932299068625e-06,0.0,0.0,0.0
48,0.0,0.0,-2.529175837998032e-12,0.0,0.0,-2.012601429172362e-06,0.0,0.0,0.0
49,0.0,0.0,-8.535499191937328e-13,0.0,0.0,-6.792156406962312e-07,0.0,0.0,0.0
50,0.0,0.0,8.535499191937313e-13,0.0,0.0,6.792156406962299e-07,0.0,0.0,0.0
51,0.0,0.0,2.529175837998031e-12,0.0,0.0,2.012601429172361e-06,0.0,0.0,0.0
52,0.0,0.0,4.1117391622705676e-12,0.0,0.0,3.271932299068624e-06,0.0,0.0,0.0
53,0.0,0.0,5.543711378737542e-12,0.0,0.0,4.411429714035938e-06,0.0,0.0,0.0
54,0.0,0.0,6.774262979621436e-12,0.0,0.0,5.390645897189744e-06,0.0,0.0,0.0
55,0.0,0.0,7.76176677553516e-12,0.0,0.0,6.176455852001847e-06,0.0,0.0,0.0
56,0.0,0.0,8.476051073539537e-12,0.0,0.0,6.744850337431098e-06,0.0,0.0,0.0
57,0.0,0.0,8.9002434795175e-12,0.0,0.0,7.0824030807749855e-06,0.0,0.0,0.0
58,0.0,0.0,9.032010184520437e-12,0.0,0.0,7.187256944560176e-06,0.0,0.0,0.0
59,0.0,0.0,8.883982149167878e-12,0.0,0.0,7.069463064422544e-06,0.0,0.0,0.0
60,0.0,0.0,8.483181696570848e-12,0.0,0.0,6.750524558214048e-06,0.0,0.0,0.0
61,0.0,0.0,7.8693300251479e-12,0.0,0.0,6.262049722797473e-06,0.0,0.0,0.0
62,0.0,0.0,7.0920300405649764e-12,0.0,0.0,5.643510261695573e-06,0.0,0.0,0.0
63,0.0,0.0,6.206970873867958e-12,0.0,0.0,4.939221015754301e-06,0.0,0.0,0.0
64,0.0,0.0,5.27146900841954e-12,0.0,0.0,4.194791797703089e-06,0.0,0.0,0.0
65,0.0,0.0,4.339812985698255e-12,0.0,0.0,3.4534229238370097e-06,0.0,0.0,0.0
66,0.0,0.0,3.458974742122108e-12,0.0,0.0,2.752492493751031e-06,0.0,0.0,0.0
67,0.0,0.0,2.665254472323861e-12,0.0,0.0,2.120886527349154e-06,0.0,0.0,0.0
68,0.0,0.0,1.982316689777349e-12,0.0,0.0,1.5774361525120748e-06,0.0,0.0,0.0
69,0.0,0.0,1.420858861500783e-12,0.0,0.0,1.1306539198841248e-06,0.0,0.0,0.0
70,0.0,0.0,9.798689414507185e-13,0.0,0.0,7.797344899223492e-07,0.0,0.0,0.0
71,0.0,0.0,6.491399400432144e-13,0.0,0.0,5.165556112927136e-07,0.0,0.0,0.0
72,0.0,0.0,4.12494194678824e-13,0.0,0.0,3.282438465777205e-07,0.0,0.0,0.0
73,0.0,0.0,2.510879145573417e-13,0.0,0.0,1.9980417655975056e-07,0.0,0.0,0.0
74,0.0,0.0,1.4623907943419908e-13,0.0,0.0,1.1637031156484923e-07,0.0,0.0,0.0
75,0.0,0.0,8.141938614045621e-14,0.0,0.0,6.478979058977792e-08,0.0,0.0,0.0
76,0.0,0.0,4.330323990431763e-14,0.0,0.0,3.4458720192506886e-08,0.0,0.0,0.0
77,0.0,0.0,2.199124440909265e-14,0.0,0.0,1.749961756793164e-08,0.0,0.0,0.0
78,0.0,0.0,1.066177795947685e-14,0.0,0.0,8.484150938175376e-09,0.0,0.0,0.0
79,0.0,0.0,4.934826296153508e-15,0.0,0.0,3.9269070608461315e-09,0.0,0.0,0.0
80,0.0,0.0,2.18110961589652e-15,0.0,0.0,1.7356263902985828e-09,0.0,0.0,0.0
81,0.0,0.0,9.209271450260047e-16,0.0,0.0,7.32831328054306e-10,0.0,0.0,0.0
82,0.0,0.0,3.7167206059698618e-16,0.0,0.0,2.9575947591411125e-10,0.0,0.0,0.0
83,0.0,0.0,1.4347634577673247e-16,0.0,0.0,1.1417185559990489e-10,0.0,0.0,0.0
84,0.0,0.0,5.3018630479803e-17,0.0,0.0,4.2189779719260426e-11,0.0,0.0,0.0
85,0.0,0.0,1.877066923978991e-17,0.0,0.0,1.4936832453858143e-11,0.0,0.0,0.0
86,0.0,0.0,6.3728506657422536e-18,0.0,0.0,5.071220500005772e-12,0.0,0.0,0.0
87,0.0,0.0,2.0768592659669584e-18,0.0,0.0,1.6526687722050805e-12,0.0,0.0,0.0
88,0.0,0.0,6.503197963628967e-19,0.0,0.0,5.174944865102984e-13,0.0,0.0,0.0
89,0.0,0.0,1.9585115219497813e-19,0.0,0.0,1.558493098386833e-13,0.0,0.0,0.0
90,0.0,0.0,5.678562705214283e-20,0.0,0.0,4.5187381772575805e-14,0.0,0.0,0.0
91,0.0,0.0,1.586702839684732e-20,0.0,0.0,1.2626249052533536e-14,0.0,0.0,0.0
92,0.0,0.0,4.2768556834172975e-21,0.0,0.0,3.4033244076943807e-15,0.0,0.0,0.0
93,0.0,0.0,1.1131290760990906e-21,0.0,0.0,8.857767561086766e-16,0.0,0.0,0.0
94,0.0,0.0,2.800078061530799e-22,0.0,0.0,2.2281729185313557e-16,0.0,0.0,0.0
95,0.0,0.0,6.813981458830049e-23,0.0,0.0,5.422252030230729e-17,0.0,0.0,0.0
96,0.0,0.0,1.6055968842014713e-23,0.0,0.0,1.2776599140597543e-17,0.0,0.0,0.0
97,0.0,0.0,3.667831811363008e-24,0.0,0.0,2.91869131224825e-18,0.0,0.0,0.0
98,0.0,0.0,8.194748195526059e-25,0.0,0.0,6.521002487149419e-19,0.0,0.0,0.0
99,0.0,0.0,2.1107751183751203e-25,0.0,0.0,1.679657442586455e-19,0.0,0.0,0.0
100,0.0,0.0,-8.367671267427893e-25,0.0,0.0,-6.65860668865167e-19,0.0,0.0,0.0
101,0.0,0.0,-3.1880860025788094e-24,0.0,0.0,-2.5369317343286698e-18,0.0,0.0,0.0
102,0.0,0.0,-1.4023411302357135e-23,0.0,0.0,-1.1159183637993376e-17,0.0,0.0,0.0
103,0.0,0.0,-6.032069235320443e-23,0.0,0.0,-4.8000423622115936e-17,0.0,0.0,0.0
104,0.0,0.0,-2.5141330458523075e-22,0.0,0.0,-2.0006310692960823e-16,0.0,0.0,0.0
105,0.0,0.0,-1.0140584824839e-21,0.0,0.0,-8.069409490828141e-16,0.0,0.0,0.0
106,0.0,0.0,-3.954382037411012e-21,0.0,0.0,-3.146714759969612e-15,0.0,0.0,0.0
107,0.0,0.0,-1.4894276512419688e-20,0.0,0.0,-1.1852177988190765e-14,0.0,0.0,0.0
108,0.0,0.0,-5.41327372399622e-20,0.0,0.0,-4.307633447123127e-14,0.0,0.0,0.0
109,0.0,0.0,-1.896558466261778e-19,0.0,0.0,-1.509193715344345e-13,0.0,0.0,0.0
110,0.0,0.0,-6.398777014609816e-19,0.0,0.0,-5.09185149212587e-13,0.0,0.0,0.0
111,0.0,0.0,-2.0768552019375743e-18,0.0,0.0,-1.6526655382380213e-12,0.0,0.0,0.0
112,0.0,0.0,-6.4780768196465414e-18,0.0,0.0,-5.154954617876246e-12,0.0,0.0,0.0
113,0.0,0.0,-1.939860977679521e-17,0.0,0.0,-1.5436518558408503e-11,0.0,0.0,0.0
114,0.0,0.0,-5.571092381007086e-17,0.0,0.0,-4.433218252211867e-11,0.0,0.0,0.0
115,0.0,0.0,-1.5329514368966115e-16,0.0,0.0,-1.2198520191431414e-10,0.0,0.0,0.0
116,0.0,0.0,-4.037637397898565e-16,0.0,0.0,-3.2129655342282106e-10,0.0,0.0,0.0
117,0.0,0.0,-1.017086193022749e-15,0.0,0.0,-8.093502614232447e-10,0.0,0.0,0.0
118,0.0,0.0,-2.4483773654656853e-15,0.0,0.0,-1.94830573298136e-09,0.0,0.0,0.0
119,0.0,0.0,-5.628556380108265e-15,0.0,0.0,-4.4789454511592265e-09,0.0,0.0,0.0
120,0.0,0.0,-1.2350468406728133e-14,0.0,0.0,-9.827932875558527e-09,0.0,0.0,0.0
121,0.0,0.0,-2.5857242519625175e-14,0.0,0.0,-2.0576000477154046e-08,0.0,0.0,0.0
122,0.0,0.0,-5.1644743769918934e-14,0.0,0.0,-4.109650407021647e-08,0.0,0.0,0.0
123,0.0,0.0,-9.841204293656113e-14,0.0,0.0,-7.831176278303862e-08,0.0,0.0,0.0
124,0.0,0.0,-1.7897474592610808e-13,0.0,0.0,-1.4241984445089649e-07,0.0,0.0,0.0
125,0.0,0.0,-3.108250386641051e-13,0.0,0.0,-2.4734022349869505e-07,0.0,0.0,0.0
126,0.0,0.0,-5.159378263965612e-13,0.0,0.0,-4.1055951554231515e-07,0.0,0.0,0.0
