% Model,Evan_continuous_faraday_v7.mph
% Version,COMSOL 5.5.0.359
% Date,"Feb 2 2021, 07:48"
% Table,Probe Table 1 - 
% L (m),mob_e (m^2/(V*s)),mob_i (m^2/(V*s)),"abs(ec.Ey/(u_x*B_app)) (1), K hall","plasma velocity (m/s), Point: (0, 0, 0)","Applied Magnetic Field (T), Point: (0, 0, 0)","plasma conductivity (S/m), Point: (0, 0, 0)","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W), Resistor Power","ec.Ey*ec.Jy (W), Faraday Power","ec.Ex*ec.Jx (W), Hall Power","ec.Jz*ec.Ez (W), Off Power","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W), Total Channel Power","ec.Jx*ec.Ex + ec.Jy*ec.Ey + ec.Jz*ec.Ez (W), Joule Heating","Insulating boundary added to ends of channel (outdated, use L now) (mm)",Support of B_z function away from channel (mm)
0.09,1.6666666666666667,0.01,0.4839550267898953,1800,6,60,3.73464130715226E7,-7.808878863397235E8,-3.2942256943213835E7,3592432.4133166927,-8.102377108696222E8,7.728914931725702E8,250,90
0.091,1.6666666666666667,0.01,0.4964604639163926,1800,6,60,4.385392284765575E7,-8.124015362487332E8,-2.8823921793229304E7,3584363.943041097,-8.376410940989202E8,7.937873829715097E8,250,91
0.092,1.6666666666666667,0.01,0.5065710231718589,1800,6,60,4.961181418812842E7,-8.344123109687561E8,-2.5304403945570186E7,3556102.54309005,-8.561606123712356E8,8.06549037785627E8,250,92
0.093,1.6666666666666667,0.01,0.5145773365878786,1800,6,60,5.447516348486218E7,-8.495476385569646E8,-2.2359922053887337E7,3499429.970990612,-8.684081306398609E8,8.139332340868841E8,250,93
0.094,1.6666666666666667,0.01,0.5207554487202685,1800,6,60,5.841224939271429E7,-8.598442709385506E8,-1.997933055657982E7,3421438.5532140094,-8.764021629419156E8,8.179902013222293E8,250,94
0.095,1.6666666666666667,0.01,0.5253351099229542,1800,6,60,6.147470152414688E7,-8.666844471002964E8,-1.8225819335235365E7,3333468.391133214,-8.81576798044401E8,8.201024034428948E8,250,95
