% Model,Evan_segmented_faraday_v6_suboptimal_v4.mph
% Version,COMSOL 5.5.0.359
% Date,"Feb 24 2021, 12:17"
% Table,Probe Table 1 - 
% L (m),mob_e (m^2/(V*s)),mob_i (m^2/(V*s)),"abs(ec.Ey/(u_x*B_app)) (1), K hall","plasma velocity (m/s), Point: (0, 0, 0)","Applied Magnetic Field (T), Point: (0, 0, 0)","plasma conductivity (S/m), Point: (0, 0, 0)","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W), Resistor Power","ec.Ex*ec.Jx (W), Hall Power","ec.Jz*ec.Ez (W), Off Power","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W), Total Channel Power","ec.Jx*ec.Ex + ec.Jy*ec.Ey + ec.Jz*ec.Ez (W), Joule Heating","Insulating boundary added to ends of channel (outdated, use L now) (mm)",Support of B_z function away from channel (mm),"ec.Ey*ec.Jy (W/m^3), Faraday Power"
0.02,1.6666666666666667,0,0.8089709622203416,1800,6,60,5449532.768350459,-380497.8518307872,591819.2553219509,-5227115.478588536,-222420.925746034,100,20,-5.78557115114869E8
0.03,1.6666666666666667,0,0.8083440620332585,1800,6,60,5440405.537882414,-388290.9507249367,590770.9823444141,-5267559.692042646,-172849.46454301864,100,30,-5.819191195385293E8
0.04,1.6666666666666667,0,0.8075431699330834,1800,6,60,5424299.235288371,-402220.23854648817,589179.3700061718,-5335033.113498442,-89270.01551240915,100,40,-5.874459835061945E8
0.05,1.6666666666666667,0,0.8068757368830711,1800,6,60,5408678.366425605,-415805.59712750296,587559.6614037169,-5400605.584883046,-8076.725826008245,100,50,-5.928042179956762E8
0.06,1.6666666666666667,0,0.8063588556349398,1800,6,60,5393927.073904169,-428851.85581611266,585967.6715058686,-5462574.5635468755,68643.61602947187,100,60,-5.978394020464568E8
0.07,1.6666666666666667,0,0.8059946220478243,1800,6,60,5380281.724446497,-441233.83702186326,584443.9046940901,-5519898.39414531,139612.96779282758,100,70,-6.024583470018721E8
0.08,1.6666666666666667,0,0.8057872620559688,1800,6,60,5367802.565210672,-452959.7638083522,583018.9959133047,-5572185.549668137,204379.3018889008,100,80,-6.066217852950175E8
0.09000000000000001,1.6666666666666667,0,0.8057550457933916,1800,6,60,5356695.794584024,-463959.72862643877,581737.8707829047,-5618440.093082653,261740.71143468592,100,90.00000000000001,-6.102359824722537E8
0.1,1.6666666666666667,0,0.8058871371043922,1800,6,60,5347578.87906568,-473670.155518058,580659.9793322036,-5656322.058453276,308739.46177036414,100,100,-6.131182853476025E8
