% Model,Evan_segmented_faraday_v6_suboptimal_v4.mph
% Version,COMSOL 5.5.0.359
% Date,"Mar 8 2021, 08:29"
% Table,Probe Table 1 - 
% L (m),mob_e (m^2/(V*s)),mob_i (m^2/(V*s)),"abs(ec.Ey/(u_x*B_app)) (1), K hall","plasma velocity (m/s), Point: (0, 0, 0)","Applied Magnetic Field (T), Point: (0, 0, 0)","plasma conductivity (S/m), Point: (0, 0, 0)","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W), Resistor Power","ec.Ex*ec.Jx (W), Hall Power","ec.Jz*ec.Ez (W), Off Power","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W), Total Channel Power","ec.Jx*ec.Ex + ec.Jy*ec.Ey + ec.Jz*ec.Ez (W), Joule Heating","Insulating boundary added to ends of channel (outdated, use L now) (mm)",Support of B_z function away from channel (mm),"ec.Ey*ec.Jy (W/m^3), Faraday Power"
0.045,1.6666666666666667,0,0.807191685039016,1800,6,60,5416401.759618574,-409069.3087572656,588369.3991873019,-5368174.678249719,-48230.7360136296,100,45,-5.901568902850872E8
0.047,1.6666666666666667,0,0.8070608506186646,1800,6,60,5413288.802548658,-411778.6583058752,588045.0972761285,-5381244.4171983935,-32048.11230473959,100,47,-5.912245591668867E8
0.049,1.6666666666666667,0,0.8069358790625595,1800,6,60,5410206.808706934,-414468.5165810257,587721.2232979788,-5394186.302589102,-16024.443819612381,100,49,-5.92280745670862E8
0.051,1.6666666666666667,0,0.8068170907322604,1800,6,60,5407158.724606657,-417137.25375445426,587398.3907948331,-5406988.315864306,-174.36560965662648,100,51,-5.933244098834811E8
0.053,1.6666666666666667,0,0.8067045408361619,1800,6,60,5404147.195942492,-419783.49962887436,587076.9395913994,-5419638.368190585,15487.260339238339,100,53,-5.943544476758711E8
0.055,1.6666666666666667,0,0.8065980648333373,1800,6,60,5401174.900301586,-422405.9954578824,586757.2229326073,-5432126.080884035,30947.57874160254,100,55,-5.953699264211512E8
