% Model,Evan_segmented_faraday_v7_poster.mph
% Version,COMSOL 5.5.0.359
% Date,"Feb 9 2021, 17:11"
% Table,Probe Table 1 - 
% mob_e (m^2/(V*s)),mob_i (m^2/(V*s)),"abs(ec.Ey/(u_x*B_app)) (1), K hall","plasma velocity (m/s), Point: (0, 0, 0)","Applied Magnetic Field (T), Point: (0, 0, 0)","plasma conductivity (S/m), Point: (0, 0, 0)","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W), Resistor Power","ec.Ex*ec.Jx (W), Hall Power","ec.Jz*ec.Ez (W), Off Power","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W), Total Channel Power","ec.Jx*ec.Ex + ec.Jy*ec.Ey + ec.Jz*ec.Ez (W), Joule Heating","Insulating boundary added to ends of channel (outdated, use L now) (mm)",Support of B_z function away from channel (mm),"ec.Ey*ec.Jy (W/m^3), Faraday Power"
0.016666666666666666,0,0.859848254201839,1800,6,60,1968927.8672110236,649.8844585409742,24.266033515716053,-1836054.5267978415,-132874.1950490376,2,50,-8.348766714954686E8
0.035907244833864725,0,0.85553192165744,1800,6,60,1949137.7314850336,655.3690391659686,25.614150884933565,-1817595.4309576983,-131543.42270446816,2,50,-8.264892791580752E8
0.07735981389354629,0,0.8360562632293224,1800,6,60,1861090.45651298,672.8179056125125,31.87481625733728,-1735478.4937942822,-125613.37065097298,2,50,-7.891741756891851E8
0.16666666666666666,0,0.756231681412864,1800,6,60,1521527.4634371828,629.7702743482798,59.812492139205915,-1418892.77088081,-102635.22697122661,2,50,-6.452647062033426E8
0.3590724483386472,0,0.5245546966951329,1800,6,60,729856.1289006687,-113.04536016874033,139.09988932894177,-681333.5856879086,-48523.000252732556,2,50,-3.097089273714083E8
0.7735981389354629,0,0.2176721729979655,1800,6,60,124433.05575876504,-1054.7795975587471,158.78791277977837,-117357.55701384344,-7075.572134676319,2,50,-5.293707514957672E7
1.6666666666666667,0,0.05948988968945797,1800,6,60,9015.38124288943,-632.5682677195863,69.0408174165046,-9068.386392237297,53.00008295036475,2,50,-3865844.973606587
