,E.x,E.y,E.z
0,0.0,0.0,0.0
1,0.0,-3112.6917246848107,0.0
2,0.0,8802.030120897572,0.0
3,0.0,33425.47582029209,0.0
4,0.0,107922.73200409717,0.0
5,0.0,195964.70276411175,0.0
6,0.0,245390.82535820606,0.0
7,0.0,227709.0060946261,0.0
8,0.0,131514.62574636773,0.0
9,0.0,3553.204216331029,0.0
10,0.0,-141723.80209253827,0.0
11,0.0,-170718.42627479165,0.0
12,0.0,-116835.70598496434,0.0
13,0.0,-41836.91710661769,0.0
14,0.0,4744.524052265078,0.0
15,0.0,4354.270415838914,0.0
16,0.0,-17370.59498672158,0.0
17,0.0,-16214.893048466363,0.0
18,0.0,9571.466809391999,0.0
19,0.0,14989.412476431324,0.0
20,-4247.378117837983,0.0,0.0
21,9321.203443256845,0.0,7.626856845322195e+20
22,15471.228946351135,-24154.695437057984,5.746220312322583e+19
23,12912.869219722235,2281.6183846706863,3.8056649268522854e+18
24,-3701.540186691189,37348.98149594126,1.6900065065583386e+17
25,-17709.480136727994,123785.61272582483,-154940859694956.1
26,-14605.894080849353,209164.97483734917,-500733124085898.25
27,6547.712706976168,242227.91833160314,90843134092451.17
28,8134.192545347489,208003.2106647792,75017858178201.23
29,21380.973237176655,128518.51290849602,150165604227376.34
30,-4963.823676032142,-9341.103003001163,513446825491228.1
31,1946.5012897368335,-115401.05899064124,1787767824444477.2
32,12318.41507424476,-177629.40783902153,6130216303392925.0
33,5541.5461463700485,-127289.51620434785,2.0668626970550132e+16
34,13495.036691619624,-35124.16804259563,6.836253607106421e+16
35,21082.13956980817,-3176.751429073331,2.209387969619106e+17
36,9643.357117216428,-3248.811907512003,6.929253503167067e+17
37,-2113.496279789018,-5964.661399419341,2.0819670418092782e+18
38,-1036.5266540639395,-4368.028238223641,5.832075235067515e+18
39,4792.540971485621,8432.648823024898,0.0
40,1693.278330732953,9657.358058367541,0.0
41,-1838.5628692181485,0.0,3.031340321458372e+21
42,4624.298424859967,0.0,-4.2344450068869775e+20
43,-7260.7259018012965,-20473.342941238523,-3.70080710423293e+19
44,8064.209835798525,-4094.4633533299047,-2.8913556871733745e+18
45,20485.565821541455,48154.954585621344,-1.7056693568255798e+17
46,21040.844834091436,109440.60440863369,-2341409864365578.0
47,19416.20853275711,205520.60567772816,1160280089742179.2
48,14137.908578356924,232582.65483542177,271104076914422.78
49,30819.973467487584,209468.9670883575,352206305299892.6
50,49395.15329632529,134284.83279680315,1221935872511511.2
51,30375.02196104909,-26122.715781520674,4297775636835229.5
52,15272.144203038832,-134079.69529177385,1.4895069086462696e+16
53,17842.88182471584,-158570.40610701402,5.092238202759693e+16
54,22328.980961071742,-112075.5795181999,1.7162205158259814e+17
55,16586.203109279293,-37659.03911425333,5.695543885949386e+17
56,818.9428038635162,-7656.276454954212,1.8582018615905595e+18
57,-10647.871753992944,2498.6962201850133,5.947116281110456e+18
58,-7115.020476664945,9678.404696062227,1.862069046485849e+19
59,1029.4422001743844,7036.548860912101,0.0
60,-19489.435946381665,5049.188627541174,0.0
61,-17166.06659547925,1583.1816614695467,1.1332128989822709e+22
62,-19601.840623999615,0.0,-1.6756495860462036e+21
63,-3643.1905876781207,0.0,2.0824188514085926e+20
64,7474.516600994487,-22786.411019430278,2.1352402439921803e+19
65,10632.223899618872,-1741.5309868389932,1.985171402597477e+18
66,23069.838358653862,32069.28348386491,1.6300346993593875e+17
67,38793.848317876524,98004.7296374068,9716731548901088.0
68,56124.03329006352,193851.1502028964,214582028657689.62
69,27893.330814928784,229314.92995613435,554962954602945.44
70,18218.89588781635,193499.10860076128,2323221678362850.5
71,23405.5761269819,117057.63742403453,8285243881017712.0
72,25405.035172120064,2190.569494885285,2.901219969057194e+16
73,31246.416170916917,-124405.2606719166,1.0043790685197717e+17
74,21666.040792718606,-163963.35750397376,3.43802821302128e+17
75,1371.4459405824962,-114124.65874629114,1.1633725809739543e+18
76,-14464.26011118005,-43422.551867607894,3.890207383190669e+18
77,-19831.842683658364,1948.7371606058132,1.2848845089698494e+19
78,-14003.385980643181,22754.73849458134,4.189113734688339e+19
79,-6753.869361352524,25669.337136650425,0.0
80,-30606.063482521073,12286.74090517117,0.0
81,-27939.923161222447,-709.7748292366415,2.6504050618878407e+22
82,-25419.153260844767,-5639.684354766831,-6.047438097358729e+21
83,-34003.524601070705,0.0,8.050395061036666e+20
84,-40950.80259514243,0.0,-8.609810319515261e+19
85,-11225.808142695094,-25568.56946106939,-1.0482025552700211e+19
86,14982.537576011053,-4154.255476066005,-1.095858566924465e+18
87,13407.136800859247,40808.96403557612,-1.0986035020387702e+17
88,31446.01331512622,104847.35212045877,-9219708828421480.0
89,59389.13719916333,164010.94185530333,535246850553850.7
90,34573.38141409064,202709.49897228184,4082718904999464.5
91,2759.0421748093054,195257.5321614888,1.4574095482503764e+16
92,6803.330302581378,99005.38657436972,5.14119246067215e+16
93,12589.917879306608,-25740.339483236523,1.7963030562489485e+17
94,-1534.5986633919147,-99482.39572831863,6.215602180045029e+17
95,-14474.84163967729,-132007.3375573183,2.1301818797204385e+18
96,-17414.10126445402,-118133.69500075113,7.230869324174671e+18
97,-19258.611584360366,-49165.9171502697,2.4310328287994003e+19
98,-14132.27171737257,15959.069623903884,8.094395578929642e+19
99,-10259.760322440985,35787.53885396421,0.0
100,-23886.705466213814,28500.15630992348,0.0
101,-41509.03315509544,14163.299608113784,5.215715052686154e+22
102,-29458.11642561636,-5814.306122870877,-1.35301648154026e+22
103,-22966.88084319662,-9498.699738431735,2.7906359889653966e+21
104,-16864.201558967383,0.0,-3.2381925668310706e+20
105,-21160.778025242344,0.0,2.6728140690239082e+19
106,-35412.86977065978,-7952.13255821845,4.4387862888633544e+18
107,-8134.448061646521,-16134.696314031276,4.9708169341657197e+17
108,-2135.5252432974876,34197.797913315015,5.7933173403601816e+16
109,-8600.014878455937,98723.70744996925,8028001694045444.0
110,11227.51729116971,168438.81198567722,7261161044552957.0
111,21725.58967564628,216922.2909881102,2.401471508340748e+16
112,9409.165490269981,167834.1804752579,8.5129756080419e+16
113,-2699.114400271271,93433.58405105348,2.9935503049396806e+17
114,-10149.482731543412,-19537.25782515489,1.0432447278202834e+18
115,-13481.64462872103,-119364.90561801354,3.6042988743623337e+18
116,-12186.370204536432,-142562.23567908123,1.234707501827239e+19
117,-8533.763923126411,-105802.78895292491,4.194295499546837e+19
118,-6225.6837949315695,-37087.08353701234,1.4129702522904063e+20
119,-5114.243064459016,23569.158932853803,0.0
120,-26055.547438687296,39008.64986421255,0.0
121,-22812.16842037921,27257.66812934886,9.188414205329225e+22
122,-18996.49145485894,10529.52947059504,-2.53426214522475e+22
123,-11089.332408070568,-8118.425980001684,5.924812971244472e+21
124,-16775.75931184052,-10601.825971650698,-1.0585096869452262e+21
125,-27556.800917125023,0.0,9.378266493412065e+19
126,-26924.915120508413,0.0,-1.6531646704590546e+18
127,-44963.5381117872,-11255.0683035375,-1.647012160373801e+18
128,-42059.99492121085,-19988.305008638425,-1.8557198739021302e+17
129,-28895.065184000196,26352.55924544626,-2.082016500070775e+16
130,-13765.807980536534,104474.66654741914,7316741237254654.0
131,1297.115045338576,179158.49859589018,3.685827621989056e+16
132,-6039.444004627172,216343.37364983206,1.3282626129602104e+17
133,-14684.297392851495,185995.3291161014,4.693688487384058e+17
134,-8853.707252155476,90578.61549942225,1.643393351360643e+18
135,-2389.3663160968345,-32807.06809327885,5.706394525368194e+18
136,1908.8742645062132,-134530.27274178722,1.965617026339787e+19
137,12834.796479126026,-157656.2621400673,6.717590159596079e+19
138,14541.075942639796,-98633.46160585716,2.2779298799080217e+20
139,14550.500506293069,-28326.60317499323,0.0
140,-21056.875807290828,17648.12553982877,0.0
141,-11703.76144279563,32600.26170646914,1.4878505528546467e+23
142,-16203.19252603258,22962.773590334695,-4.232135226299619e+22
143,-19537.532460306793,-366.0898301378358,1.0417201210966694e+22
144,-9965.852944069073,-9845.320694623002,-2.057873914120594e+21
145,-17083.5161754213,-10614.395643579935,2.5768074305738152e+20
146,-28171.145187446687,0.0,2.3523043901978143e+18
147,-25905.452317502426,0.0,-7.718978782073191e+18
148,-30366.02109514394,-20609.050278534927,5.324837063923818e+17
149,-28187.110939276172,-15460.66517244262,6.320845196392895e+16
150,-24754.755253304913,29686.805330507348,2.244194099354331e+16
