,E.x,E.y,E.z
0,0.0,14284.885912671543,0.0
1,0.0,108969.13217528627,0.0
2,0.0,116272.4045200096,0.0
3,0.0,113831.92998232773,0.0
4,0.0,98599.81146884858,0.0
5,0.0,68745.35599892988,0.0
6,0.0,24465.953990149348,0.0
7,0.0,-31528.776479022723,0.0
8,0.0,-94002.40760782041,0.0
9,0.0,-155708.28238696387,0.0
10,0.0,-208626.7587625891,0.0
11,0.0,-245280.61854662056,0.0
12,0.0,-260364.2607618276,0.0
13,0.0,-251726.69159294313,0.0
14,0.0,-220797.43974618046,0.0
15,0.0,-172372.14872457794,0.0
16,0.0,-113398.25378418146,0.0
17,0.0,-51711.776082390075,0.0
18,0.0,5371.495842975317,0.0
19,0.0,52369.956375560156,0.0
20,0.0,86093.12387618606,0.0
21,0.0,105692.89530703965,0.0
22,0.0,112444.188112464,0.0
23,0.0,108959.90639147784,0.0
24,0.0,98354.04932439486,0.0
25,0.0,83746.248570958,0.0
26,0.0,67847.37364093636,0.0
27,0.0,52602.5290613722,0.0
28,0.0,39148.55975707345,0.0
29,0.0,28022.6514417832,0.0
30,0.0,19350.536721732125,0.0
31,0.0,12945.947109974139,0.0
32,0.0,8418.249725159536,0.0
33,0.0,5315.947674993498,0.0
34,0.0,3241.2770830636546,0.0
35,0.0,1891.6517271592857,0.0
36,0.0,1047.1048767647385,0.0
37,0.0,544.5014950250949,0.0
38,0.0,260.3348614091294,0.0
39,0.0,101.94972896171328,0.0
40,0.011827096744633978,0.0,0.0
41,0.11611476251474882,14284.885912671543,3863375.8658267837
42,0.1411889657657758,108969.07753828607,-1588681.4282260598
43,0.10232924642322298,116272.38687276303,715547.1122281436
44,0.0908927001143416,113831.94989856078,-310363.1700542439
45,0.06140220607895101,98599.81626819576,128726.41715399423
46,0.04491438546369666,68745.37297437583,-51108.307124219
47,0.02786736770139125,24465.963442489618,19285.27680669447
48,0.017591320371728128,-31528.765825980554,-6889.621437420908
49,0.010017335314448554,-94002.40101414634,2310.929438352776
50,0.0056354573621069885,-155708.27731868293,-721.2846042804043
51,0.0029576566938172982,-208626.75575374125,206.24128730967993
52,0.0015090537496595933,-245280.61666091305,-53.24361143797167
53,0.0007250044561076152,-260364.25972672523,11.871877798350706
54,0.00034070307377395486,-251726.69101826765,-2.1305444776029248
55,0.00015430894584218815,-220797.4394652923,0.2688551660861776
56,6.83647226270218e-05,-172372.14858550185,0.0010813019054185947
57,3.6162926515630666e-05,-113398.25371645537,-0.01455203703696562
58,3.929090477384856e-05,-51711.77606132292,-6.238782003828418e-05
59,7.145581462562115e-05,5371.495838430334,6.897739723916193e-05
60,0.0001505369475309367,52369.95635063902,0.0005685363417645754
61,0.00030718870430460657,86093.12381533536,0.0004204015719191335
62,0.0006248030260975488,105692.89518039445,-1.1770843467705085e-05
63,0.0012571730926903457,112444.18786051497,-0.00030403273750278267
64,0.0024882000645477316,108959.90588860812,-0.0008288166599256883
65,0.004801289150022752,98354.04835887352,-0.002494641819146369
66,0.009063314915814837,83746.24676765413,-0.007598885140208696
67,0.016686627270850324,67847.37034004518,-0.02297122731096414
68,0.029940168719967273,52602.52322663091,-0.0686692949779037
69,0.05213595062812474,39148.54974838948,-0.19703978959670296
70,0.08772061177020192,28022.634987065518,-0.4984565960674411
71,0.14138361065294525,19350.511003665226,-0.7843238295132379
72,0.21586211769362154,12945.909691930148,2.3705190005321946
73,0.30599963681817544,8418.200513896283,35.8417830602026
74,0.39191464844037555,5315.89296470288,271.04673601963077
75,0.4372208363975358,3241.232427109888,1687.0909027018665
76,0.4044495744264532,1891.6389393745774,9392.987241969835
77,0.29862444140431954,1047.1379386400104,47319.36853244374
78,0.15144287666053208,544.5680814841146,208426.65698088473
79,0.04927515806032323,260.4215806325674,0.0
80,0.18791406644585837,101.99614805320402,0.0
81,2.04210283269091,0.0,35469586.063067675
82,2.1146982114316306,14284.885912671543,-22115174.821123466
83,1.6119280759910486,108968.09153055635,8168286.316491701
84,1.3120570042717048,116272.28445323718,-3552023.1118389186
85,0.8834560770297982,113832.19299220877,1455650.2059477114
86,0.6079586495772761,98599.9713034124,-570818.7240577941
87,0.36862061241432253,68745.61977045033,212905.55980533632
88,0.22258116347003534,24466.129692483355,-75134.27156445415
89,0.12356033341771941,-31528.612230697792,24904.04196590771
90,0.06726578297181682,-94002.30366445107,-7680.868160789186
91,0.03450307553046523,-155708.2089722081,2175.197214763375
92,0.017193844170721336,-208626.7158300169,-554.9664284241243
93,0.008161780586813897,-245280.59291187918,123.2556962785392
94,0.003740220452368967,-260364.24694392286,-22.421533195518244
95,0.0016507862619655367,-251726.68426090878,2.8324180864388593
96,0.0007352392859248876,-220797.43611917566,-0.03844574486627052
97,0.00039776916465939877,-172372.1469873934,-0.08630835801587343
98,0.00038649977055712397,-113398.2530217509,0.014973523012066475
99,0.0006693101824615503,-51711.77579976567,-0.0015763987604817883
100,0.0013838956748246669,5371.495843806584,-0.000659990027166905
101,0.0028996386165424147,52369.95611358382,0.000931714906729391
102,0.006021685342734523,86093.12323384246,0.00022219775242077105
103,0.01224161952019387,105692.89394324824,-0.0005305857224121096
104,0.02440245134310562,112444.1853314555,-0.0017937632455928077
105,0.04768551056301193,108959.90084290846,-0.005455245055502589
106,0.0913430822032764,98354.03852677623,-0.016484414361846993
107,0.1713808821326603,83746.22803987509,-0.04874263988620598
108,0.3144904219243415,67847.33542796924,-0.13552611415860968
109,0.5632707703499479,52602.45972115026,-0.3109024730705072
110,0.9808960982712995,39148.43737646474,-0.21991702894871623
