,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.0,0.0,8.852344614074465e-12,0.0,0.0,7.0442873738328006e-06,0.0,0.0,0.0
1,0.0,0.0,7.331851922645472e-12,0.0,0.0,5.8343494494540904e-06,0.0,0.0,0.0
2,0.0,0.0,7.516835894190523e-12,0.0,0.0,5.981551158371348e-06,0.0,0.0,0.0
3,0.0,0.0,8.792872802389614e-12,0.0,0.0,6.996962450277013e-06,0.0,0.0,0.0
4,0.0,0.0,8.714369251119489e-12,0.0,0.0,6.934492946532892e-06,0.0,0.0,0.0
5,0.0,0.0,8.056413815032017e-12,0.0,0.0,6.410922370257918e-06,0.0,0.0,0.0
6,0.0,0.0,8.527983066520846e-12,0.0,0.0,6.786175421169318e-06,0.0,0.0,0.0
7,0.0,0.0,9.641569512177039e-12,0.0,0.0,7.672316130867324e-06,0.0,0.0,0.0
8,0.0,0.0,9.61650843689051e-12,0.0,0.0,7.652373683537055e-06,0.0,0.0,0.0
9,0.0,0.0,8.402344001682001e-12,0.0,0.0,6.686197650681564e-06,0.0,0.0,0.0
10,0.0,0.0,8.549486252906179e-12,0.0,0.0,6.803286664682199e-06,0.0,0.0,0.0
11,0.0,0.0,1.1341301865891282e-11,0.0,0.0,9.02488470791161e-06,0.0,0.0,0.0
12,0.0,0.0,1.3692735388205828e-11,0.0,0.0,1.089604700375264e-05,0.0,0.0,0.0
13,0.0,0.0,1.1400672372753622e-11,0.0,0.0,9.072129017764109e-06,0.0,0.0,0.0
14,0.0,0.0,7.014759252722033e-12,0.0,0.0,5.582021734203914e-06,0.0,0.0,0.0
15,0.0,0.0,9.931998933989545e-12,0.0,0.0,7.903426463581963e-06,0.0,0.0,0.0
16,0.0,0.0,2.0732033989761346e-11,0.0,0.0,1.6497596019449295e-05,0.0,0.0,0.0
17,0.0,0.0,2.4157172769973027e-11,0.0,0.0,1.9223163415990696e-05,0.0,0.0,0.0
18,0.0,0.0,1.0720973684334546e-11,0.0,0.0,8.531256164573472e-06,0.0,0.0,0.0
19,0.0,0.0,-2.857120884089777e-12,0.0,0.0,-2.273564964620606e-06,0.0,0.0,0.0
20,0.0,0.0,9.581839165476222e-12,0.0,0.0,7.624785477075304e-06,0.0,0.0,0.0
21,0.0,0.0,4.481302430225894e-11,0.0,0.0,3.566013695103642e-05,0.0,0.0,0.0
22,0.0,0.0,6.369492246120094e-11,0.0,0.0,5.068548024636614e-05,0.0,0.0,0.0
23,0.0,0.0,3.48874205912429e-11,0.0,0.0,2.776179951080467e-05,0.0,0.0,0.0
24,0.0,0.0,-2.224874507210209e-11,0.0,0.0,-1.770452471380879e-05,0.0,0.0,0.0
25,0.0,0.0,-4.7596350590315423e-11,0.0,0.0,-3.787497958120702e-05,0.0,0.0,0.0
26,0.0,0.0,4.110525398681318e-12,0.0,0.0,3.2709664420104864e-06,0.0,0.0,0.0
27,0.0,0.0,1.1833075562015783e-10,0.0,0.0,9.41621552357881e-05,0.0,0.0,0.0
28,0.0,0.0,2.2892090735783767e-10,0.0,0.0,0.0001821646950733587,0.0,0.0,0.0
29,0.0,0.0,2.666365157785218e-10,0.0,0.0,0.00021217703595894055,0.0,0.0,0.0
30,0.0,0.0,2.0495368063359086e-10,0.0,0.0,0.0001630926819559557,0.0,0.0,0.0
31,0.0,0.0,7.015937318656378e-11,0.0,0.0,5.58295918471546e-05,0.0,0.0,0.0
32,0.0,0.0,-8.225260102642503e-11,0.0,0.0,-6.545282454934472e-05,0.0,0.0,0.0
