,E.x,E.y,E.z
0,0.0,0.0,0.0
1,0.0,0.0004798540590565281,0.0
2,0.0,0.0011746958127577792,0.0
3,0.0,0.0023186821552360582,0.0
4,0.0,0.004158426005078471,0.0
5,0.0,0.006899144719346469,0.0
6,0.0,0.010597809000995217,0.0
7,0.0,0.015028375881613862,0.0
8,0.0,0.01958304717597878,0.0
9,0.0,0.023295014806664648,0.0
10,0.0,0.025041166040308715,0.0
11,0.0,0.023899110239119416,0.0
12,0.0,0.019529120254203284,0.0
13,0.0,0.01239925839566896,0.0
14,0.0,0.003722911925109088,0.0
15,0.0,-0.004886088389675675,0.0
16,0.0,-0.011897564115841482,0.0
17,0.0,-0.016288767570201788,0.0
18,0.0,-0.01775658519027148,0.0
19,0.0,-0.016676706110290523,0.0
20,0.0,-0.013873202228685494,0.0
21,0.0,-0.010315847920561172,0.0
22,0.0,-0.006856471750707766,0.0
23,0.0,-0.004070414976592616,0.0
24,0.0,-0.002215382592482623,0.0
25,0.0,-0.0012804377122804292,0.0
26,0.0,-0.0010812320919098787,0.0
27,0.0,-0.001360720719910686,0.0
28,0.0,-0.001868633662961337,0.0
29,0.0,-0.0024090075510545574,0.0
30,0.0,-0.002857489639081173,0.0
31,0.0,-0.0031568285792885837,0.0
32,0.0,-0.00330060000504272,0.0
33,0.0,-0.003313621105801066,0.0
34,0.0,-0.0032345488978169933,0.0
35,0.0,-0.003103247454846664,0.0
36,0.0,-0.0029533316316719153,0.0
37,0.0,-0.0028090328391310523,0.0
38,0.0,-0.002685052872270258,0.0
39,0.0,-0.0025880924190602225,0.0
40,0.0,-0.0025190320215920953,0.0
41,0.0,-0.0024750938063641944,0.0
42,0.0,-0.0024516312375775476,0.0
43,0.0,-0.0024434247127139105,0.0
44,0.0,-0.002445502580016466,0.0
45,0.0,-0.002453579248659462,0.0
46,0.0,-0.002464219723061571,0.0
47,0.0,-0.0024748354830517435,0.0
48,0.0,-0.0024835923669032562,0.0
49,0.0,-0.002489291919737894,0.0
50,0.0,-0.0024912634244273375,0.0
51,0.0,-0.002489291919737894,0.0
52,0.0,-0.0024835923669032562,0.0
53,0.0,-0.0024748354830517435,0.0
54,0.0,-0.002464219723061571,0.0
55,0.0,-0.002453579248659462,0.0
56,0.0,-0.002445502580016466,0.0
57,0.0,-0.0024434247127139105,0.0
58,0.0,-0.0024516312375775476,0.0
59,0.0,-0.0024750938063641944,0.0
60,0.0,-0.0025190320215920953,0.0
61,0.0,-0.0025880924190602225,0.0
62,0.0,-0.002685052872270258,0.0
63,0.0,-0.0028090328391310523,0.0
64,0.0,-0.0029533316316719153,0.0
65,0.0,-0.003103247454846664,0.0
66,0.0,-0.0032345488978169933,0.0
67,0.0,-0.003313621105801066,0.0
68,0.0,-0.00330060000504272,0.0
69,0.0,-0.0031568285792885837,0.0
70,0.0,-0.002857489639081173,0.0
71,0.0,-0.0024090075510545574,0.0
72,0.0,-0.001868633662961337,0.0
73,0.0,-0.001360720719910686,0.0
74,0.0,-0.0010812320919098787,0.0
75,0.0,-0.0012804377122804292,0.0
76,0.0,-0.002215382592482623,0.0
77,0.0,-0.004070414976592616,0.0
78,0.0,-0.006856471750707766,0.0
79,0.0,-0.010315847920561172,0.0
80,0.0,-0.013873202228685494,0.0
81,0.0,-0.016676706110290523,0.0
82,0.0,-0.01775658519027148,0.0
83,0.0,-0.016288767570201788,0.0
84,0.0,-0.011897564115841482,0.0
85,0.0,-0.004886088389675675,0.0
86,0.0,0.003722911925109088,0.0
87,0.0,0.01239925839566896,0.0
88,0.0,0.019529120254203284,0.0
89,0.0,0.023899110239119416,0.0
90,0.0,0.025041166040308715,0.0
91,0.0,0.023295014806664648,0.0
92,0.0,0.01958304717597878,0.0
93,0.0,0.015028375881613862,0.0
94,0.0,0.010597809000995217,0.0
95,0.0,0.006899144719346469,0.0
96,0.0,0.004158426005078471,0.0
97,0.0,0.0023186821552360582,0.0
98,0.0,0.0011746958127577792,0.0
99,0.0,0.0004798540590565281,0.0
100,-0.000511422439943493,0.0,0.0
101,-0.0007756011563783141,0.0,0.0
102,-0.0013505953187455404,0.0007440327754913491,0.0
103,-0.0023006452949042525,0.0017496899751250055,0.0
104,-0.0036472187656458946,0.00326873213139477,0.0
105,-0.005283224848099107,0.005504999475820113,0.0
106,-0.006890303325396107,0.008535150801799684,0.0
107,-0.007914629259595173,0.012204887478292218,0.0
108,-0.007663323515731554,0.016052701815812923,0.0
109,-0.005543854725377821,0.01933174143211516,0.0
110,-0.0013826308074347893,0.02117554601631092,0.0
111,0.004328347539856932,0.020879942122365682,0.0
112,0.010423950543100764,0.018188131891827688,0.0
113,0.015368572026265726,0.013433517250959457,0.0
114,0.0177733347048653,0.0074546369125040035,0.0
115,0.01690214397380584,0.0013181492465095157,0.0
116,0.012937300525592523,-0.004014897658616205,0.0
117,0.006898124791066164,-0.007932720667628169,0.0
118,0.0002722152993830844,-0.01024959183567542,0.0
119,-0.005466777424180375,-0.011130675698588402,0.0
120,-0.009264875688456915,-0.010937713386727064,0.0
121,-0.010694198489530689,-0.01007510396440896,0.0
122,-0.009937175150760095,-0.008886525119487397,0.0
123,-0.007607336054864701,-0.007613495089478359,0.0
124,-0.004502242298357434,-0.006400254072488017,0.0
125,-0.0013768973935507646,-0.0053204763489898875,0.0
126,0.0012077344564204906,-0.0044057826170871015,0.0
127,0.0029457601263917026,-0.0036658639418811335,0.0
128,0.003771459589837545,-0.0030987463898818936,0.0
129,0.003797728662272699,-0.0026943331264071865,0.0
130,0.0032382312751649735,-0.0024352766234897105,0.0
131,0.0023362209191484227,-0.0022979922519734456,0.0
132,0.001312676511167674,-0.0022548182232720307,0.0
133,0.000337119014750745,-0.002277055597061978,0.0
134,-0.0004817831383906856,-0.002338063609384136,0.0
135,-0.0010916869075377155,-0.0024156467446755643,0.0
136,-0.0014844215859626396,-0.0024933436856996284,0.0
137,-0.001681386523533618,-0.0025605969532469914,0.0
138,-0.0017199808189255973,-0.0026120679015600805,0.0
139,-0.0016428860480297537,-0.002646458576878278,0.0
140,-0.0014907428026331914,-0.0026651871899560664,0.0
141,-0.0012979509750238893,-0.00267117526698866,0.0
142,-0.00109091819106481,-0.002667885633973496,0.0
143,-0.0008879849677279365,-0.0026586640215366278,0.0
144,-0.0007003259713864789,-0.0026463579360507835,0.0
145,-0.0005332909799982937,-0.002633161576357923,0.0
146,-0.0003878181311490766,-0.002620614240047647,0.0
147,-0.0002617100765894227,-0.002609692571910787,0.0
148,-0.0001506784089265645,-0.002600943537611399,0.0
149,-4.91468372125605e-05,-0.0025946240345661137,0.0
150,4.91468372125605e-05,-0.002590823491451899,0.0
151,0.0001506784089265645,-0.0025895570988524598,0.0
152,0.0002617100765894227,-0.002590823491451899,0.0
