,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.0,0.0,1.305439016010363e-12,0.0,0.0,1.0388081326126693e-06,0.0,0.0,0.0
1,0.0,0.0,1.5849599615778276e-12,0.0,0.0,1.2612380032767773e-06,0.0,0.0,0.0
2,0.0,0.0,1.4785318381529036e-12,0.0,0.0,1.17654741352376e-06,0.0,0.0,0.0
3,0.0,0.0,2.1109782368834263e-12,0.0,0.0,1.6798190749229522e-06,0.0,0.0,0.0
4,0.0,0.0,2.75079902964027e-12,0.0,0.0,2.188958938814701e-06,0.0,0.0,0.0
5,0.0,0.0,4.0312105255647225e-12,0.0,0.0,3.2078513257774295e-06,0.0,0.0,0.0
6,0.0,0.0,7.042695451708495e-12,0.0,0.0,5.604252072308955e-06,0.0,0.0,0.0
7,0.0,0.0,1.1674210246671718e-11,0.0,0.0,9.28979783608403e-06,0.0,0.0,0.0
8,0.0,0.0,2.0253546840004167e-11,0.0,0.0,1.611683802430564e-05,0.0,0.0,0.0
9,0.0,0.0,3.394041813686436e-11,0.0,0.0,2.7008218654749742e-05,0.0,0.0,0.0
10,0.0,0.0,5.3947401271505736e-11,0.0,0.0,4.2928852659413954e-05,0.0,0.0,0.0
11,0.0,0.0,8.215261099637864e-11,0.0,0.0,6.537325709723208e-05,0.0,0.0,0.0
12,0.0,0.0,1.1677079922568763e-10,0.0,0.0,9.29208139174864e-05,0.0,0.0,0.0
13,0.0,0.0,1.540523051769677e-10,0.0,0.0,0.00012258771608852578,0.0,0.0,0.0
14,0.0,0.0,1.8627781741301338e-10,0.0,0.0,0.00014823129175759218,0.0,0.0,0.0
15,0.0,0.0,2.0041047253063233e-10,0.0,0.0,0.00015947740658297908,0.0,0.0,0.0
16,0.0,0.0,1.8338959913633537e-10,0.0,0.0,0.0001459329809228639,0.0,0.0,0.0
17,0.0,0.0,1.265479835670342e-10,0.0,0.0,0.0001007010460717883,0.0,0.0,0.0
18,0.0,0.0,3.1042313826837553e-11,0.0,0.0,2.470204097084959e-05,0.0,0.0,0.0
19,0.0,0.0,-8.425798348625562e-11,0.0,0.0,-6.704861537735095e-05,0.0,0.0,0.0
20,0.0,0.0,-1.8467127952243287e-10,0.0,0.0,-0.00014695288303407647,0.0,0.0,0.0
21,0.0,0.0,-2.331885223660909e-10,0.0,0.0,-0.00018556066617814615,0.0,0.0,0.0
22,0.0,0.0,-2.0616588219263233e-10,0.0,0.0,-0.00016405729602252965,0.0,0.0,0.0
23,0.0,0.0,-1.1226214914372434e-10,0.0,0.0,-8.933303822302143e-05,0.0,0.0,0.0
24,0.0,0.0,2.9720224389937415e-12,0.0,0.0,2.364998320158627e-06,0.0,0.0,0.0
25,0.0,0.0,8.008227210966876e-11,0.0,0.0,6.372577694197264e-05,0.0,0.0,0.0
26,0.0,0.0,8.09705146786097e-11,0.0,0.0,6.443259939252923e-05,0.0,0.0,0.0
27,0.0,0.0,1.5751115558291345e-11,0.0,0.0,1.2534010964128486e-05,0.0,0.0,0.0
28,0.0,0.0,-6.035620171678506e-11,0.0,0.0,-4.8028680335159636e-05,0.0,0.0,0.0
29,0.0,0.0,-8.706636122437059e-11,0.0,0.0,-6.928339279553947e-05,0.0,0.0,0.0
30,0.0,0.0,-4.897814466375497e-11,0.0,0.0,-3.897454754530224e-05,0.0,0.0,0.0
31,0.0,0.0,1.2420699344184609e-11,0.0,0.0,9.883819414949517e-06,0.0,0.0,0.0
32,0.0,0.0,3.917301733991286e-11,0.0,0.0,3.1172079654891785e-05,0.0,0.0,0.0
33,0.0,0.0,1.3001284782371433e-11,0.0,0.0,1.0345822516946719e-05,0.0,0.0,0.0
34,0.0,0.0,-2.993802984858545e-11,0.0,0.0,-2.3823302735471883e-05,0.0,0.0,0.0
35,0.0,0.0,-4.146505718229667e-11,0.0,0.0,-3.299597920082175e-05,0.0,0.0,0.0
36,0.0,0.0,-1.3603310387122449e-11,0.0,0.0,-1.0824886714191036e-05,0.0,0.0,0.0
37,0.0,0.0,1.6177577074341668e-11,0.0,0.0,1.2873369360565357e-05,0.0,0.0,0.0
38,0.0,0.0,1.2459254279293515e-11,0.0,0.0,9.914499653284884e-06,0.0,0.0,0.0
