,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.0,0.0,2.3906684889533623e-11,0.0,0.0,1.9023836718894875e-05,0.0,0.0,0.0
1,0.0,0.0,2.974694626024331e-11,0.0,0.0,2.3671247232959573e-05,0.0,0.0,0.0
2,0.0,0.0,4.682000705041797e-11,0.0,0.0,3.7257201214652985e-05,0.0,0.0,0.0
3,0.0,0.0,6.711777237554671e-11,0.0,0.0,5.3409226269065635e-05,0.0,0.0,0.0
4,0.0,0.0,9.275319092369352e-11,0.0,0.0,7.380870946524825e-05,0.0,0.0,0.0
5,0.0,0.0,1.2116053261548643e-10,0.0,0.0,9.641396119545022e-05,0.0,0.0,0.0
6,0.0,0.0,1.410947884270934e-10,0.0,0.0,0.00011227672215227021,0.0,0.0,0.0
7,0.0,0.0,1.4943034034164685e-10,0.0,0.0,0.00011890976974197431,0.0,0.0,0.0
8,0.0,0.0,1.3478522357819937e-10,0.0,0.0,0.00010725586158514119,0.0,0.0,0.0
9,0.0,0.0,9.021990201370826e-11,0.0,0.0,7.179283504317623e-05,0.0,0.0,0.0
10,0.0,0.0,1.7644010199172866e-11,0.0,0.0,1.404028917629359e-05,0.0,0.0,0.0
11,0.0,0.0,-7.633064939563586e-11,0.0,0.0,-6.074040869570839e-05,0.0,0.0,0.0
12,0.0,0.0,-1.6974054444310305e-10,0.0,0.0,-0.0001350716930006311,0.0,0.0,0.0
13,0.0,0.0,-2.3709597972275115e-10,0.0,0.0,-0.0001886700404424003,0.0,0.0,0.0
14,0.0,0.0,-2.5291008381264517e-10,0.0,0.0,-0.0002012541747735246,0.0,0.0,0.0
15,0.0,0.0,-2.0638755760147529e-10,0.0,0.0,-0.00016423369508421088,0.0,0.0,0.0
16,0.0,0.0,-1.1048697048352774e-10,0.0,0.0,-8.792043295656596e-05,0.0,0.0,0.0
17,0.0,0.0,6.820207911285312e-13,0.0,0.0,5.427206753790026e-07,0.0,0.0,0.0
18,0.0,0.0,7.689552551441473e-11,0.0,0.0,6.118991104618932e-05,0.0,0.0,0.0
19,0.0,0.0,8.458955972667676e-11,0.0,0.0,6.731246844969384e-05,0.0,0.0,0.0
20,0.0,0.0,2.2390431825535903e-11,0.0,0.0,1.7817272494398613e-05,0.0,0.0,0.0
21,0.0,0.0,-7.024369722127599e-11,0.0,0.0,-5.5896693023049797e-05,0.0,0.0,0.0
22,0.0,0.0,-1.3494169641608115e-10,0.0,0.0,-0.00010738037544946657,0.0,0.0,0.0
23,0.0,0.0,-1.2992227871252212e-10,0.0,0.0,-0.00010338615444987318,0.0,0.0,0.0
24,0.0,0.0,-5.928595514056047e-11,0.0,0.0,-4.717702749374177e-05,0.0,0.0,0.0
25,0.0,0.0,1.8498140726819028e-11,0.0,0.0,1.4719966838405491e-05,0.0,0.0,0.0
26,0.0,0.0,4.6566930583078036e-11,0.0,0.0,3.705581463954581e-05,0.0,0.0,0.0
