% Model,Evan_segmented_faraday_v1.mph
% Version,COMSOL 5.5.0.359
% Date,"Nov 4 2020, 15:41"
% Table,Probe Table 1 - 
% resistance (Ω),beta (1),beta_i (1),"ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W/m^3), Resistor Power","ec.Ey*ec.Jy (W/m^3), Faraday Power","ec.Ex*ec.Jx (W/m^3), Hall Power","ec.Jz*ec.Ez (W/m^3), Off Power","ec.Ex*ec.Jx+ec.Ey*ec.Jy+ec.Ez*ec.Jz (W/m^3), Total Channel Power","abs(ec.Ey/(u_x*B_app)) (1), K hall","plasma velocity (m/s), Point: (0, 0, 0)","Applied Magnetic Field (T), Point: (0, 0, 0)","plasma conductivity (S/m), Point: (0, 0, 0)","Electric field, x component (V/m), Electric Field . x","Electric field, y component (V/m), Electric Field . y","Electric field, z component (V/m), Electric Field . z"
0.001,0,0,9.969410000262367E9,-3.468432661928561E7,2.8750307568157595E7,174458.31083510348,-5759560.740292409,0.01953181224469343,1800,6,60,-0.01826716365520778,95.9923398404141,-0.0027599219465652166
0.001584893192461114,0,0,1.5783964549304731E10,-3.798651238158226E7,2.8722748409576103E7,174277.24830572587,-9089486.723697873,0.019922098685141484,1800,6,60,-0.018246211448005287,101.14267501151,-0.004255751842186213
0.0025118864315095794,0,0,2.497556764277401E10,-4.3206498415174805E7,2.8679328716437824E7,173991.37905021,-1.4353178319683963E7,0.02054243192227061,1800,6,60,-0.01824122609904517,109.29460076894617,-0.0066642748397812545
0.003981071705534973,0,0,3.948333898658892E10,-5.1445752940821536E7,2.8611110313168995E7,173540.80225032597,-2.2661101825404543E7,0.02152945974130088,1800,6,60,-0.0179954358060105,122.18775336988318,-0.011431577013162032
0.00630957344480193,0,0,6.2327028847030556E10,-6.441978619443938E7,2.8504408490251552E7,172831.6887541638,-3.574254601542914E7,0.023101919802827723,1800,6,60,-0.018240857074552093,142.5553202965047,-0.004301095233786241
0.01,0,0,9.816082615733075E10,-8.477306410700396E7,2.833865121359935E7,171722.2473241193,-5.626269064607836E7,0.025609118219574113,1800,6,60,-0.01846057818391308,174.66986367470736,-5.659954172186332E-4
