,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
0,0.0,0.0,-5.353348174753959e-77,0.0,0.0,-4.259947460155776e-71,0.0,0.0,0.0
1,0.0,0.0,-4.479273573489711e-74,0.0,0.0,-3.564399224529678e-68,0.0,0.0,0.0
2,0.0,0.0,-1.7233539377508283e-71,0.0,0.0,-1.3713655436596944e-65,0.0,0.0,0.0
3,0.0,0.0,-4.141708134061378e-69,0.0,0.0,-3.2957802239739774e-63,0.0,0.0,0.0
4,0.0,0.0,-7.065724170251677e-67,0.0,0.0,-5.622577263921059e-61,0.0,0.0,0.0
5,0.0,0.0,-9.181389774162455e-65,0.0,0.0,-7.306126329237154e-59,0.0,0.0,0.0
6,0.0,0.0,-9.500587036135261e-63,0.0,0.0,-7.560128781728904e-57,0.0,0.0,0.0
7,0.0,0.0,-8.070797939493727e-61,0.0,0.0,-6.422368592783887e-55,0.0,0.0,0.0
8,0.0,0.0,-5.7542136396523006e-59,0.0,0.0,-4.578937700153819e-53,0.0,0.0,0.0
9,0.0,0.0,-3.5008243513362887e-57,0.0,0.0,-2.785794481714602e-51,0.0,0.0,0.0
10,0.0,0.0,-1.8410160787943705e-55,0.0,0.0,-1.4649956462670156e-49,0.0,0.0,0.0
11,0.0,0.0,-8.45421645346068e-54,0.0,0.0,-6.727475354278117e-48,0.0,0.0,0.0
12,0.0,0.0,-3.418068503726177e-52,0.0,0.0,-2.7199411967550566e-46,0.0,0.0,0.0
13,0.0,0.0,-1.2248524656300933e-50,0.0,0.0,-9.746810742916543e-45,0.0,0.0,0.0
14,0.0,0.0,-3.911739014688685e-49,0.0,0.0,-3.1127814101464065e-43,0.0,0.0,0.0
15,0.0,0.0,-1.11843975828813e-47,0.0,0.0,-8.900027519461195e-42,0.0,0.0,0.0
16,0.0,0.0,-2.8737384707365725e-46,0.0,0.0,-2.286788473295752e-40,0.0,0.0,0.0
17,0.0,0.0,-6.656218517228934e-45,0.0,0.0,-5.296711560894216e-39,0.0,0.0,0.0
18,0.0,0.0,-1.3933784923167347e-43,0.0,0.0,-1.1087863101026798e-37,0.0,0.0,0.0
19,0.0,0.0,-2.6416941546809344e-42,0.0,0.0,-2.102138313702829e-36,0.0,0.0,0.0
20,0.0,0.0,-4.543597399489016e-41,0.0,0.0,-3.615585157192434e-35,0.0,0.0,0.0
21,0.0,0.0,-7.0989615421653125e-40,0.0,0.0,-5.649026030831732e-34,0.0,0.0,0.0
22,0.0,0.0,-1.0085545816558032e-38,0.0,0.0,-8.025611987680164e-33,0.0,0.0,0.0
23,0.0,0.0,-1.3038170815883676e-37,0.0,0.0,-1.0375174720398893e-31,0.0,0.0,0.0
24,0.0,0.0,-1.5343742283821727e-36,0.0,0.0,-1.2209842109560766e-30,0.0,0.0,0.0
25,0.0,0.0,-1.6440616945823912e-35,0.0,0.0,-1.308268435295178e-29,0.0,0.0,0.0
26,0.0,0.0,-1.6037958375234097e-34,0.0,0.0,-1.276226724218299e-28,0.0,0.0,0.0
27,0.0,0.0,-1.4239649477187762e-33,0.0,0.0,-1.133125599973562e-27,0.0,0.0,0.0
28,0.0,0.0,-1.1501441449963581e-32,0.0,0.0,-9.152316399662267e-27,0.0,0.0,0.0
29,0.0,0.0,-8.445103201439471e-32,0.0,0.0,-6.720223448828628e-26,0.0,0.0,0.0
30,0.0,0.0,-5.6321331653479125e-31,0.0,0.0,-4.481791691810828e-25,0.0,0.0,0.0
31,0.0,0.0,-3.4079717395053554e-30,0.0,0.0,-2.7119066576789097e-24,0.0,0.0,0.0
32,0.0,0.0,-1.8687234914148888e-29,0.0,0.0,-1.4870439267388327e-23,0.0,0.0,0.0
33,0.0,0.0,-9.273212122228906e-29,0.0,0.0,-7.379194316908104e-23,0.0,0.0,0.0
34,0.0,0.0,-4.158252352337415e-28,0.0,0.0,-3.30894534948508e-22,0.0,0.0,0.0
35,0.0,0.0,-1.6823171978586964e-27,0.0,0.0,-1.3387103995947198e-21,0.0,0.0,0.0
36,0.0,0.0,-6.130808210878449e-27,0.0,0.0,-4.8786142828892625e-21,0.0,0.0,0.0
37,0.0,0.0,-2.0092179441267413e-26,0.0,0.0,-1.5988429294299547e-20,0.0,0.0,0.0
38,0.0,0.0,-5.911879308619418e-26,0.0,0.0,-4.704400764416607e-20,0.0,0.0,0.0
39,0.0,0.0,-1.559235095307127e-25,0.0,0.0,-1.2407673417103352e-19,0.0,0.0,0.0
40,0.0,0.0,-3.680282429855335e-25,0.0,0.0,-2.928598939940744e-19,0.0,0.0,0.0
41,0.0,0.0,-7.760412088266607e-25,0.0,0.0,-6.175377854382302e-19,0.0,0.0,0.0
42,0.0,0.0,-1.4589058080977961e-24,0.0,0.0,-1.1609299244016297e-18,0.0,0.0,0.0
43,0.0,0.0,-2.4381822917381918e-24,0.0,0.0,-1.940192963736058e-18,0.0,0.0,0.0
44,0.0,0.0,-3.606001466925134e-24,0.0,0.0,-2.8694895771564007e-18,0.0,0.0,0.0
45,0.0,0.0,-4.6820171603585875e-24,0.0,0.0,-3.7257332158471096e-18,0.0,0.0,0.0
46,0.0,0.0,-5.255739022584728e-24,0.0,0.0,-4.1822746007979246e-18,0.0,0.0,0.0
47,0.0,0.0,-4.935456462205949e-24,0.0,0.0,-3.927408517913175e-18,0.0,0.0,0.0
48,0.0,0.0,-3.550989933123448e-24,0.0,0.0,-2.825713936931293e-18,0.0,0.0,0.0
49,0.0,0.0,-1.2958578064684614e-24,0.0,0.0,-1.031183848160982e-18,0.0,0.0,0.0
50,0.0,0.0,1.2958578064684614e-24,0.0,0.0,1.031183848160982e-18,0.0,0.0,0.0
51,0.0,0.0,3.550989933123448e-24,0.0,0.0,2.825713936931293e-18,0.0,0.0,0.0
52,0.0,0.0,4.935456462205949e-24,0.0,0.0,3.927408517913175e-18,0.0,0.0,0.0
53,0.0,0.0,5.255739022584728e-24,0.0,0.0,4.1822746007979246e-18,0.0,0.0,0.0
